,text,start,duration,video_id
10409,이렇게 보면 a b 가 2 말입니다,26.67,9.569,4BjR0bqDL3E
10410,나는 이렇게 보면 주제곡 소리가 예를 전개해 보면,31.289,8.131,4BjR0bqDL3E
10411,ajoo 로 쓰 e,36.239,8.041,4BjR0bqDL3E
10412,로스 비즈 2학년 때 전개했던 생강 나오죠,39.42,9.9,4BjR0bqDL3E
10413,샘 공식 1번이 얻습니다 마찬가지로 a - b 를,44.28,10.709,4BjR0bqDL3E
10414,제곱 보면 a 제고 - e a e 로 습이 제국이 됐었죠,49.32,8.489,4BjR0bqDL3E
10415,자임하는 전기의 아니까,54.989,8.82,4BjR0bqDL3E
10416,자의 보면 좌변은 1이며 끼에 요 한계입니다 우변 에는 항의 세계 식이죠,57.809,11.701,4BjR0bqDL3E
10417,따라서 당시를 달라는 식으로 만드니까 이렇게 하는 게 이수 분해가 되는,63.809,7.501,4BjR0bqDL3E
10418,거죠,69.51,4.35,4BjR0bqDL3E
10419,이제 이 술의 공식 1번은,71.31,5.98,4BjR0bqDL3E
10420,완전 제곱 식으로 만드는 것입니다,73.86,6.73,4BjR0bqDL3E
10421,자 그렇다면 완전 제국 시계 우린 형태를,77.29,6.33,4BjR0bqDL3E
10422,내가 더 면밀하게,80.59,11.13,4BjR0bqDL3E
10423,봐야 되고 쭉 빨려 6 중용 데이지 5% ceos 피즈 여기가 -,83.62,12.87,4BjR0bqDL3E
10424,위엔 어떻게 이 인수분해 되느냐 2 플러스 플러스 18+,91.72,8.46,4BjR0bqDL3E
10425,- 1 - 이에 제 5,96.49,7.38,4BjR0bqDL3E
10426,이런식으로 인습을 해가 되는 것이죠 그래서,100.18,8.49,4BjR0bqDL3E
10427,여기에는 2 의 지고 있는 것이고 여기에는 b 의 제곱이 있는 것이고,103.87,9.78,4BjR0bqDL3E
10428,가운 대항 에는 길 배에 2 곱하기 b 가 있는 것입니다,108.67,7.86,4BjR0bqDL3E
10429,그래서 우리가 이런 식으로,113.65,5.73,4BjR0bqDL3E
10430,다항식 다항식의 제곱을,116.53,6.48,4BjR0bqDL3E
10431,다항식의 제곱을 우리가 바로 완전 제곱 시기라고 합니다,119.38,5.47,4BjR0bqDL3E
10432,완전 적 어쭈,123.01,4.83,4BjR0bqDL3E
10433,여기 있으니까 완전 접속,124.85,5.629,4BjR0bqDL3E
10434,자 그래서 이걸 a 와 b 로 쓸 수도 있고,127.84,5.3,4BjR0bqDL3E
10435,너 우리가 쉽게,130.479,2.661,4BjR0bqDL3E
10436,설명을 하자면 네 뭐 해 줘 플러스 2배의 4 모국어 기세 뭐 플러스,133.52,7.29,4BjR0bqDL3E
10437,세모 이즈,139.16,7.95,4BjR0bqDL3E
10438,에러 어떻게 인지발달 되겠습니까 예 내 모에 플러스 니까 플러스 세모,140.81,10.14,4BjR0bqDL3E
10439,니까 세모 액체 곡 이런 소린 손해가 되겠지요,147.11,11.64,4BjR0bqDL3E
10440,우리가 네모와 3 뭐가 뭔지 만 알면 네모 플러스는 플러스 세모 제곱의,150.95,10.68,4BjR0bqDL3E
10441,- 4 - 야 되겠죠,158.75,8.28,4BjR0bqDL3E
10442,그래서 이 형태를 보고 네모와 세모 만 구한다면 쉽게,161.63,8.91,4BjR0bqDL3E
10443,2주 분해를 할 수 있는 것입니다,167.03,6.93,4BjR0bqDL3E
10444,자 예를 들어서 다 바움 것 같은 다음 식은 인수분해 아 라는 문제가,170.54,4.83,4BjR0bqDL3E
10445,나왔다,173.96,4.65,4BjR0bqDL3E
10446,그러면 지금 이게 완전 제곱 씩 인가 확인해 보려면,175.37,7.89,4BjR0bqDL3E
10447,지금 여기가 네모에 지우 비 고 여기가 세모 이제 고 비 고,178.61,10.32,4BjR0bqDL3E
10448,여기가 8회 nm 5 곱하기 세모가 되는지 확인을 하면 되는겁니다,183.26,10.05,4BjR0bqDL3E
10449,묘지 봅시다 네모 lg 굽이 4 x 3 법이니까,188.93,8.7,4BjR0bqDL3E
10450,사회 세우 분모에 직업이에요 ex 줘 아닙니까,193.31,8.1,4BjR0bqDL3E
10451,그러니까 네모 에 해당하는 것은,197.63,8.82,4BjR0bqDL3E
10452,ex 가 되는 거죠 여자와 주로 3 뭐야 이제 부분 구니까 군은 3회,201.41,6.69,4BjR0bqDL3E
10453,제곱 아닙니까,206.45,5.37,4BjR0bqDL3E
10454,체모 에 해당하는 것은 3이 되는 거 아닙니다,208.1,8.43,4BjR0bqDL3E
10455,자 그렇다면 이 가운데 한 이 두 배의 내부 곱하기 3 몸 안 된다면,211.82,8.37,4BjR0bqDL3E
10456,얘는 완전 죄없이 되는 거죠 뭐 해 볼까요,216.53,7.63,4BjR0bqDL3E
10457,후배 네모가 ex,220.19,11.08,4BjR0bqDL3E
10458,세모가 3 자꾸 펴보면 4 32 x 자 어떻습니까,224.16,11.64,4BjR0bqDL3E
10459,완전 제 혹시 된다는 얘기죠 작업했습니다 여기에 네모를 써 주면 되죠,231.27,7.95,4BjR0bqDL3E
10460,네모는 ex 무기 세모를 써 주면 되죠,235.8,8.82,4BjR0bqDL3E
10461,3 모든 3 아이디어플러스 니까 플러스 제 굽을 써주면,239.22,8.76,4BjR0bqDL3E
10462,인수 분해 가 완성이 된다 그랬습니까,244.62,7.59,4BjR0bqDL3E
10463,다음과 같은 문제도 생각해 볼 수가 있는데요 a5 - c 베이비 플롯은,247.98,10.44,4BjR0bqDL3E
10464,네모가 완전 지금 붙이기 될 때 네모 안에 들어갈 알맞은 값 승부 엇인가,252.21,8.999,4BjR0bqDL3E
10465,자 그렇다면 우리가 아까 해봤죠,258.42,8.07,4BjR0bqDL3E
10466,얘는 네모 해지 오비 되고 여기에는 롬 세모 의 제곱이 들어가겠죠,261.209,10.351,4BjR0bqDL3E
10467,이 가운데는 두 배의 내무부 파기 세모가 오면 된다는 것입니다,266.49,7.26,4BjR0bqDL3E
10468,자 그럼 한번 구해 보겠습니다,271.56,5.4,4BjR0bqDL3E
10469,네모는 예 a 가 되게 있죠,273.75,7.35,4BjR0bqDL3E
10470,멤버 a 가 되어야지 내무 해지고 ba 해지 곡 되는거 아닙니까,276.96,7.38,4BjR0bqDL3E
10471,자 그렇게 우리가 세모를 구해야지 되겠죠,281.1,6.33,4BjR0bqDL3E
10472,자 그렇다면 기대,284.34,7.56,4BjR0bqDL3E
10473,지금 네모가 a 입니다 그 다음에 세모는 우리가 알 수가 없죠,287.43,9.78,4BjR0bqDL3E
10474,부대의 내무 극복이 세모는 에 - 대로 봐야겠죠,291.9,8.76,4BjR0bqDL3E
10475,마에 라스 c 베이비 와 같은 거 아닙니까,297.21,7.35,4BjR0bqDL3E
10476,2배의 네모 급하기 세모는 - 식 a b 와 같다,300.66,8.28,4BjR0bqDL3E
10477,자 그럼 여기서 3월 구할 수가 있죠 - - 없어지고,304.56,8.87,4BjR0bqDL3E
10478,양변을 2로 나누면 되겠습니다,308.94,4.49,4BjR0bqDL3E
10479,자 그렇다면 여기서 약 뿐이 되면서 이 약 뿌리 되면서 몇분이 되면서,313.749,11.31,4BjR0bqDL3E
10480,예 세모는 오비가 되는거 아닙니까,320.11,10.38,4BjR0bqDL3E
10481,자금 됐습니다 여기에 들어갈 것은 세모의 제 굽이 니까 세모가 오비,325.059,7.38,4BjR0bqDL3E
10482,알아서,330.49,9.87,4BjR0bqDL3E
10483,20 5b 제곱이 들어가면 완전 제 몹시 되는 것입니다,332.439,10.111,4BjR0bqDL3E
10484,저와 또 다음과 같은 문제도 있을 수 있습니다,340.36,7.649,4BjR0bqDL3E
10485,16 x 플러스 네모 플러스 25 아이 제곱이 완전 제곱 식으로 인숙 내,342.55,8.849,4BjR0bqDL3E
10486,될 때 외모에 들어갈 알맞은 값을 구하여라,348.009,7.951,4BjR0bqDL3E
10487,자 마찬가지입니다 에 여기는 내 모호해지고 말입니까,351.399,8.49,4BjR0bqDL3E
10488,여기는 세모 해지고 말입니까 가운데 들어갈 것은,355.96,7.349,4BjR0bqDL3E
10489,부대의 내 모 급하기 세모 입니다,359.889,6.601,4BjR0bqDL3E
10490,사온 16 x 제곱 네모에 씌우기 니까,363.309,11.121,4BjR0bqDL3E
10491,16x 제 9분 예 4 x 의 제곱 말입니까 바라서 네모는 4 x 가,366.49,9.78,4BjR0bqDL3E
10492,되는것이죠,374.43,7.06,4BjR0bqDL3E
10493,어차 가지 록 25 와 이제 우비 3 뭐 해 주 25 아 이제 부분 무,376.27,7.169,4BjR0bqDL3E
10494,아이의 지금 아닙니까,381.49,6.09,4BjR0bqDL3E
10495,따라서 셈 오늘 oi 해야 됐습니다 그렇다면,383.439,9.85,4BjR0bqDL3E
10496,가운데 들어갈 것은 두 배 네모는 4x 고,387.58,11.139,4BjR0bqDL3E
10497,세모는 o 아이니까 자꾸 배우는 이의 서 8,393.289,11.97,4BjR0bqDL3E
10498,40 xi 40 x y 가 될 것이다,398.719,8.67,4BjR0bqDL3E
10499,자 이렇게 하면 틀린 것입니다,405.259,8.34,4BjR0bqDL3E
10500,자 이 가운데 들어갈 때는 플러 수 - 가다 뵙겠습니다,407.389,11.041,4BjR0bqDL3E
10501,이 가운데 만약에 플러스 사실 xy 다 그렇다면,413.599,10.231,4BjR0bqDL3E
10502,4 x 플러스 우아 이에 제국으로 인수분해 가 될 거 아닙니까,418.43,9.15,4BjR0bqDL3E
10503,4 만약에 가운데가 - 따랐다 며 는,423.83,8.489,4BjR0bqDL3E
10504,4 x - 우아 이에 제국의 이수 내가 될 것입니다,427.58,11.91,4BjR0bqDL3E
10505,그래서 가운데 안 구할 때는 플러스 마이너스 북의 모두 완전 제목 식으로,432.319,12.981,4BjR0bqDL3E
10506,되는 데 만족한다 는 것을 알아두면 되겠습니다,439.49,5.81,4BjR0bqDL3E
10507,x 에 대한 1차 식과,0.13,5.76,5z1lGsd_o9c
10508,1차 식 을 곱하면,3.549,5.281,5z1lGsd_o9c
10509,x 에 대한 2차 시기 나오죠,5.89,7.16,5z1lGsd_o9c
10510,x 에 관한 2차 항 1 창,8.83,8.13,5z1lGsd_o9c
10511,상상 으로 구성된 2차 식입니다,13.05,6.399,5z1lGsd_o9c
10512,이렇게 1차 식과 1차 식 의 곱으로,16.96,6.209,5z1lGsd_o9c
10513,이루어진 하나의 단 항시 글,19.449,6.511,5z1lGsd_o9c
10514,여러 항 들에 합의 형태로 나타낸,23.169,5.73,5z1lGsd_o9c
10515,것이 전개 미라,25.96,5.67,5z1lGsd_o9c
10516,이것이 거꾸로 일어나는 것이 일쑤,28.899,4.531,5z1lGsd_o9c
10517,분입니다,31.63,4.08,5z1lGsd_o9c
10518,그림을 통해서 개념을 조금만 더,33.43,4.43,5z1lGsd_o9c
10519,살펴보면,35.71,5.43,5z1lGsd_o9c
10520,전체적으로 이 사각형의 넓이는 가로,37.86,6.01,5z1lGsd_o9c
10521,곱하기 새로,41.14,6.74,5z1lGsd_o9c
10522,즉 x + a 곱하기 x + 비로,43.87,6.75,5z1lGsd_o9c
10523,나타낼 수가 있죠,47.88,5.19,5z1lGsd_o9c
10524,그런데 이 넓이를 구성하고 있는,50.62,6.09,5z1lGsd_o9c
10525,4개의 작은 직사각형 들을 각각,53.07,6.49,5z1lGsd_o9c
10526,따로따로 넓이를 구해주고 그 넓이를,56.71,5.279,5z1lGsd_o9c
10527,합해 줄 수도 있겠죠,59.56,6.239,5z1lGsd_o9c
10528,넓이가 x 의 제곱 인 정사각형 1,61.989,5.19,5z1lGsd_o9c
10529,그리고,65.799,5.831,5z1lGsd_o9c
10530,너비가 a 곱하기 x 인 직사각형 1,67.179,5.98,5z1lGsd_o9c
10531,또,71.63,5.46,5z1lGsd_o9c
10532,너비가 b 곱하기 x 인 직사각형 1,73.159,6.74,5z1lGsd_o9c
10533,그리고 넓이가 a 곱하기 b 인,77.09,4.8,5z1lGsd_o9c
10534,직사각형 까지,79.899,4.72,5z1lGsd_o9c
10535,이 넓이를 모두 더한 값이 1 x 의,81.89,8.1,5z1lGsd_o9c
10536,제곱 파악이 ax + dx + ab,84.619,6.901,5z1lGsd_o9c
10537,줘,89.99,3.96,5z1lGsd_o9c
10538,이때 이 두 개의 직사각형 은,91.52,5.279,5z1lGsd_o9c
10539,세로의 길이가 같음 으로,93.95,6.93,5z1lGsd_o9c
10540,이렇게 하나의 직사각형으로 만들고 그,96.799,8.07,5z1lGsd_o9c
10541,넓이를 a + b 곱하기 x 로,100.88,7.169,5z1lGsd_o9c
10542,나타낼 수가 있죠 그래서 이렇게 전개,104.869,4.771,5z1lGsd_o9c
10543,할 수가 있는 겁니다,108.049,2.511,5z1lGsd_o9c
10544,그런데,109.64,3.69,5z1lGsd_o9c
10545,이것이 거꾸로 일어나는 것이 인수,110.56,4.419,5z1lGsd_o9c
10546,분해 줘,113.33,4.41,5z1lGsd_o9c
10547,2차 항 의 계수가 1이 앤 2차 식,114.979,4.351,5z1lGsd_o9c
10548,의 인수 부분에는,117.74,4.799,5z1lGsd_o9c
10549,넓이가 x 의 제곱 인 정사각형 1,119.33,5.76,5z1lGsd_o9c
10550,그리고 한 변의 길이가 같은,122.539,5.491,5z1lGsd_o9c
10551,직사각형 2개 그리고,125.09,7.52,5z1lGsd_o9c
10552,직사각형 하나를 이번에는 거꾸로,128.03,4.58,5z1lGsd_o9c
10553,아 아이,132.79,3.05,5z1lGsd_o9c
10554,아,134.01,5.17,5z1lGsd_o9c
10555,이렇게 큰 직사각형 으로 만들고 그,135.84,5.8,5z1lGsd_o9c
10556,넓이를 가루 곱하기 3 로우의 꼴로,139.18,6.089,5z1lGsd_o9c
10557,나타내 주는 것을 말합니다,141.64,5.909,5z1lGsd_o9c
10558,그럼 이 공식에 적용해서 문제를,145.269,4.771,5z1lGsd_o9c
10559,어떻게 풀어 줄 수 있는지 연습을,147.549,4.05,5z1lGsd_o9c
10560,해봐야 겠죠,150.04,3.449,5z1lGsd_o9c
10561,자 일본 문제 미라,151.599,3.81,5z1lGsd_o9c
10562,2차 항 의 개수가 1인 2차,153.489,3.42,5z1lGsd_o9c
10563,식입니다,155.409,4.14,5z1lGsd_o9c
10564,인수 분해 할 수 있을까요,156.909,5.64,5z1lGsd_o9c
10565,마네의 곱하면 6 인대,159.549,5.791,5z1lGsd_o9c
10566,합하면 5가 되는 수를 찾을 수만,162.549,6.33,5z1lGsd_o9c
10567,있다면 인 수분이 는 간단히 끝납니다,165.34,6.36,5z1lGsd_o9c
10568,그런데 곱해 색 때 정 순대 합한 값,168.879,5.58,5z1lGsd_o9c
10569,또 정 수면 두 수 a 와 b 는,171.7,4.619,5z1lGsd_o9c
10570,정수 니라,174.459,5.131,5z1lGsd_o9c
10571,자 곱하면 6이 되는 수중에 합하면,176.319,7.791,5z1lGsd_o9c
10572,5가 되는 수 떠오르는 수가 있나요,179.59,6.92,5z1lGsd_o9c
10573,2 곱하기 3은,184.11,3.63,5z1lGsd_o9c
10574,6입니다,186.51,3.93,5z1lGsd_o9c
10575,그리고 이 더하기 3은,187.74,4.02,5z1lGsd_o9c
10576,옵니다,190.44,3.72,5z1lGsd_o9c
10577,자 이렇게 두 수를 찾았습니다,191.76,5.97,5z1lGsd_o9c
10578,따라서 x + 2 곱하기 x +,194.16,6.6,5z1lGsd_o9c
10579,3으로 1순위가 됩니다,197.73,4.5,5z1lGsd_o9c
10580,이번 입니다,200.76,3.75,5z1lGsd_o9c
10581,자 어떤 조건을 가진 수를 찾아야,202.23,3.36,5z1lGsd_o9c
10582,할까요,204.51,4.59,5z1lGsd_o9c
10583,곱하면 6 인대의 합하면 - 5가,205.59,5.94,5z1lGsd_o9c
10584,되는 수를 찾아야겠죠,209.1,5.07,5z1lGsd_o9c
10585,곱해서 양수가 되는 수는,211.53,6.14,5z1lGsd_o9c
10586,둘다 양수 이거나 2 다음 수 적,214.17,8.43,5z1lGsd_o9c
10587,- 2 와 - 상은 곱해 쓸 때 6,217.67,5.95,5z1lGsd_o9c
10588,이고,222.6,4.35,5z1lGsd_o9c
10589,더했을 때 - 옵니다,223.62,7.14,5z1lGsd_o9c
10590,자 이렇게 두 수를 찾았죠 x - 2,226.95,7.35,5z1lGsd_o9c
10591,곱하기 x - 3으로 인수분해 가,230.76,5.1,5z1lGsd_o9c
10592,됩니다,234.3,3.33,5z1lGsd_o9c
10593,3번입니다,235.86,3.99,5z1lGsd_o9c
10594,이번에는 어떤 조건이죠,237.63,5.19,5z1lGsd_o9c
10595,이번에는 곱하면 - 6 인대,239.85,6.66,5z1lGsd_o9c
10596,합하면 5가 되는 수를 찾아야 합니다,242.82,7.029,5z1lGsd_o9c
10597,떠오르는 수가 있나요,246.51,6.039,5z1lGsd_o9c
10598,자 곱해 쓸 때 음수가 나온다는 것은,249.849,6.09,5z1lGsd_o9c
10599,두 수의 부호가 다르다는 뜻입니다,252.549,7.16,5z1lGsd_o9c
10600,일과 유관 곱해 쓸 때 유기 줘,255.939,7.111,5z1lGsd_o9c
10601,곱해서 - 6 이 되려면,259.709,6.011,5z1lGsd_o9c
10602,둘중에 하나는 음수 려야 합니다,263.05,6.6,5z1lGsd_o9c
10603,그런데 합해 쓸 때 5 가 되려면,265.72,6.75,5z1lGsd_o9c
10604,이렇게 돼야 겠죠,269.65,5.4,5z1lGsd_o9c
10605,자 이렇게 - 1과 u 그의,272.47,3.99,5z1lGsd_o9c
10606,찾았습니다,275.05,4.95,5z1lGsd_o9c
10607,x - 1 x 플러스 6으로,276.46,6.269,5z1lGsd_o9c
10608,인수 분해 가 됩니다,280.0,5.97,5z1lGsd_o9c
10609,이번에는 곱하면 - 6인 데에 가,282.729,6.481,5z1lGsd_o9c
10610,파면 - 5인 순이다,285.97,6.629,5z1lGsd_o9c
10611,일과 6중 에 유기 음수가 돼야,289.21,4.739,5z1lGsd_o9c
10612,하겠죠,292.599,5.04,5z1lGsd_o9c
10613,x 플러스 1 x - 6 으로 인 스,293.949,6.291,5z1lGsd_o9c
10614,분해가 됩니다,297.639,2.601,5z1lGsd_o9c
10615,자 이번에는 문자가 2기 입니다,300.36,5.34,5z1lGsd_o9c
10616,문자가 두 개일 때는 어떻게 풀어야,303.39,4.36,5z1lGsd_o9c
10617,할까요,305.7,6.25,5z1lGsd_o9c
10618,x 에 대한 이 창 x 에 대한 1차,307.75,5.31,5z1lGsd_o9c
10619,1,311.95,3.51,5z1lGsd_o9c
10620,그리고 x 라는 문자가 보이지 않는,313.06,3.66,5z1lGsd_o9c
10621,항,315.46,4.38,5z1lGsd_o9c
10622,이 향은 상수 항으로 봅니다 이때의,316.72,7.26,5z1lGsd_o9c
10623,x 에 개수는 3 y 가 되겠죠,319.84,7.17,5z1lGsd_o9c
10624,따라서 곱하면 - 18 와 이에 제곱,323.98,3.99,5z1lGsd_o9c
10625,인데,327.01,4.32,5z1lGsd_o9c
10626,가 타면 3y 인 술에 찾아 줘야,327.97,5.22,5z1lGsd_o9c
10627,합니다,331.33,3.38,5z1lGsd_o9c
10628,6y 와,333.19,3.75,5z1lGsd_o9c
10629,3y 중에,334.71,4.87,5z1lGsd_o9c
10630,3 y 의 마이너스 부호를 붙여 보면,336.94,5.94,5z1lGsd_o9c
10631,이 두 수의 고비 - 18 와 이에,339.58,7.74,5z1lGsd_o9c
10632,제곱이 되고 이 두 수의 합은 플러스,342.88,7.02,5z1lGsd_o9c
10633,3 y 가 되죠,347.32,6.599,5z1lGsd_o9c
10634,따라서 x 플러스 6 y x - 3,349.9,8.09,5z1lGsd_o9c
10635,y 로 인수분해 가 됩니다,353.919,4.071,5z1lGsd_o9c
10636,woo,0.0,2.989,JmKNoFeZP4Y
10637,won,3.279,3.0,JmKNoFeZP4Y
10638,[음악],6.97,4.86,JmKNoFeZP4Y
10639,222,9.21,4.49,JmKNoFeZP4Y
10640,아 으,11.83,9.639,JmKNoFeZP4Y
10641,[음악],13.7,7.769,JmKNoFeZP4Y
10642,수학의 답 근의 공식 유도 과정 입니다,23.05,7.29,JmKNoFeZP4Y
10643,제목이 뭔가 유도 과정 굉장히 있어보여요 그죠,26.769,7.711,JmKNoFeZP4Y
10644,자 여러분들 이차방정식의 프리 법은 총 3가지의 요 인 수분에 의한,30.34,6.38,JmKNoFeZP4Y
10645,풀이법 제고 끔 풀이법,34.48,5.19,JmKNoFeZP4Y
10646,세번째가 바로 그 4 공식입니다,36.72,6.549,JmKNoFeZP4Y
10647,사실 x 값 자체만 구하는 건,39.67,9.18,JmKNoFeZP4Y
10648,앞의 두 가지 풀이법을 모르더라도 이 그네 공식에 abc 자리에 다가,43.269,11.64,JmKNoFeZP4Y
10649,여기 있는 개수와 상성을 때려 넣으면 그냥 x 는 무조건 나와요,48.85,9.45,JmKNoFeZP4Y
10650,어 선생님 중 상태를 생각해 보면 알이,54.909,7.621,JmKNoFeZP4Y
10651,이렇게 좋은 공식이 있는데 왜 인수 분 의 비법을 배우고 제국은 풀이법을,58.3,7.349,JmKNoFeZP4Y
10652,외 배웠을까 라는 생각을 했었습니다,62.53,6.42,JmKNoFeZP4Y
10653,근데 여러분들께서 수학을 공부하는 바른 자세는,65.649,6.571,JmKNoFeZP4Y
10654,이렇게 공식 나와있으니까 외운 다음에 거기다 기 걸 넣어서 x 값 구하는,68.95,7.44,JmKNoFeZP4Y
10655,것 그 그게 이차방정식의 다는 아니잖아요 그죠,72.22,8.67,JmKNoFeZP4Y
10656,그렇기 때문에 여러분들이 여러가지 풀이법을 다 활용해서 x 의 값도,76.39,9.24,JmKNoFeZP4Y
10657,구하고 다른 한 근이 주어지거나 이런 미지수를 구하는 형태 들도 해결할,80.89,9.47,JmKNoFeZP4Y
10658,수 있어야 되는 겁니다 자 오늘 공부할 내용은 바로 왜냐면 이,85.63,9.359,JmKNoFeZP4Y
10659,이차방정식의 주어져 있을 때 근의 공식 aa 브레 - 2 플러스 마이너스,90.36,8.53,JmKNoFeZP4Y
10660,루트 b 제법 - 스타 2시 전국에 있는 중 3 학생들은 모두 다 외우는,94.989,4.951,JmKNoFeZP4Y
10661,공식입니다,98.89,7.56,JmKNoFeZP4Y
10662,일단 암기는 기본이에요 그런데 도대체 이게 왜 나오냐 라는 거죠,99.94,11.58,JmKNoFeZP4Y
10663,오늘 수학의 답은 이 공식이 나오는 유도 과정을 여러분들과 함께 해,106.45,10.529,JmKNoFeZP4Y
10664,봄으로써 아 이런 원리로 이 공식이 나왔구나 라는 것을 확인하는 시간,111.52,6.42,JmKNoFeZP4Y
10665,입니다,116.979,4.831,JmKNoFeZP4Y
10666,같이 함께 공식 유도 를 한번 해보도록 할게요,117.94,8.61,JmKNoFeZP4Y
10667,뭔가 칠판의 가득 문자들이 들어갈 거고 살짝 검날 거에요,121.81,9.43,JmKNoFeZP4Y
10668,하지만 한 단계씩 여러분들과 진행해 보도록 할 겁니다,126.55,9.87,JmKNoFeZP4Y
10669,일단 머리속에 들어가야 될 딱 한 가지 생각은 그 내 공식의 유도 는,131.24,11.94,JmKNoFeZP4Y
10670,완전 지급식 을 이용한 이차방정식의 풀이 답 열로 니요 다시 한번 그 4,136.42,8.59,JmKNoFeZP4Y
10671,음식의 유도는 뭘 갖고 한다,143.18,5.13,JmKNoFeZP4Y
10672,완전 재 급식을 이용한 이차방정식의 풀이 로 한다,145.01,6.93,JmKNoFeZP4Y
10673,그러면 완전 지급식 을 이용한 이차방정식의 풀이 라는 건 이런 용어가,148.31,7.62,JmKNoFeZP4Y
10674,떠올라야 되어 x 의 개수에 절반의 지구 비상상황,151.94,10.92,JmKNoFeZP4Y
10675,맞춰 오케이 그 조건이 되기 위해선 첫 번째 할 일이 보조 여기서 x,155.93,9.63,JmKNoFeZP4Y
10676,제곱 의 개수가 일인가를 확인 해야 되죠,162.86,6.09,JmKNoFeZP4Y
10677,결국 일이 아니라면 일로 만들어야 됩니다,165.56,7.77,JmKNoFeZP4Y
10678,그러기 위해서는 양변을 x 대고 베개 수인의 1호 당연히 뭐 할 거예요,168.95,9.84,JmKNoFeZP4Y
10679,나는 거에요 자유당 기수 붙어서 본다면 결국 x 제곱 + a 브레비 x,173.33,7.14,JmKNoFeZP4Y
10680,하게 av 에 씨는 영의정,178.79,6.99,JmKNoFeZP4Y
10681,x 제곱 + a 분 의 bx + 에이브 4 씨는 0,180.47,10.62,JmKNoFeZP4Y
10682,이렇게 될 거에요 자 우리 이걸 완전 지급식 만드려면 어떻게 있었죠,185.78,8.55,JmKNoFeZP4Y
10683,그렇죠 일단은 상상을 이 향해 났었죠,191.09,6.9,JmKNoFeZP4Y
